pedido_id,cliente_id,categoria,produto,preco_unitario,quantidade,data_pedido,estado,canal_aquisicao,status_pedido,avaliacao
PED103804,CLI2156,Casa e Decoração,Almofada,136.45,2,19-04-2025,AM,Instagram Ads,Em transporte,5.0
PED104863,CLI1056,Livros,Romance Best-seller,41.38,2,16-04-2025,CE,,Entregue,4.0
PED104776,CLI2468,Esporte,Kit Halteres,78.63,1,12-01-2025,DF,Indicação,Entregue,5.0
PED102010,CLI1486,Moda,Camiseta Básica,69.6,2,01-09-2025,BA,Instagram Ads,Entregue,5.0
PED101673,CLI2894,Beleza,Protetor Solar,50.28,1,2025-07-15,BA,Google Ads,Cancelado,5.0
PED100385,CLI1331,Esporte,Garrafa Térmica,159.84,1,31/10/2025,RJ,,Entregue,
PED104597,CLI1749,Casa e Decoração,Tapete,,1,01-03-2025,RJ,Google Ads,Entregue,4.0
PED101865,CLI2590,Livros,Livro Técnico,53.0,2,03-02-2025,RS,Orgânico,Devolvido,3.0
PED101771,CLI1839,Livros,Romance Best-seller,44.45,1,12/01/2025,MG,Instagram Ads,Cancelado,5.0
PED102644,CLI2365,Moda,Jaqueta Jeans,35.7,1,09-04-2025,SP,Orgânico,Entregue,5.0
PED102667,CLI2459,Moda,Tênis Casual,88.02,1,01-10-2025,RS,Orgânico,Entregue,3.0
PED103530,CLI1252,Moda,Jaqueta Jeans,89.39,1,10/06/2025,MG,Indicação,ENTREGUE,1.0
PED103807,CLI2189,Eletrônicos,Fone Bluetooth,115.0,1,19-12-2025,SC,Indicação,Entregue,4.0
PED104664,CLI2377,Livros,Romance Best-seller,27.38,2,02-05-2025,RS,Instagram Ads,Cancelado,4.0
PED104885,CLI1585,Eletrônicos,Smartwatch,89.69,1,02-02-2025,GO,E-mail Marketing,Entregue,
PED104186,CLI2023,Livros,Livro de Autoajuda,65.54,1,15-09-2025,SP,Instagram Ads,Entregue,5.0
PED103179,CLI2303,Eletrônicos,Fone Bluetooth,103.41,2,20-04-2025,PE,Orgânico,Entregue,5.0
PED102972,CLI1484,Livros,Romance Best-seller,49.37,1,2025-02-20,PE,Indicação,Entregue,2.0
PED102328,CLI2407,Eletrônicos,Mouse Gamer,159.25,1,09-06-2025,PE,Instagram Ads,Entregue,3.0
PED102497,CLI1329,Livros,Livro de Autoajuda,34.96,1,01-04-2025,SC,Orgânico,Entregue,5.0
PED102694,CLI2153,Livros,Biografia,15.9,3,14-02-2025,DF,Instagram Ads,Em transporte,3.0
PED104021,CLI2525,Esporte,Kit Halteres,150.43,3,2025-01-09,SC,Instagram Ads,entregue,4.0
PED103951,CLI1831,Moda,Bermuda,112.8,1,03-04-2025,AM,E-mail Marketing,Em transporte,5.0
PED102785,CLI2781,Beleza,Kit Skincare,88.67,1,02-02-2025,DF,Google Ads,Em transporte,4.0
PED101718,CLI2163,Livros,Biografia,52.13,5,21/05/2025,CE,E-mail Marketing,Entregue,4.0
PED103491,CLI2454,Moda,Boné,89.62,1,23-02-2025,GO,,Entregue,5.0
PED100396,CLI1117,Casa e Decoração,Tapete,63.22,3,05-05-2025,PA,Indicação,Entregue,
PED101793,CLI2670,Beleza,Base Líquida,34.82,2,2025-08-09,CE,Orgânico,Em transporte,
PED101653,CLI1269,Eletrônicos,Mouse Gamer,115.22,1,2025-01-29,GO,Orgânico,Entregue,5.0
PED101938,CLI2128,Moda,Bermuda,138.24,3,08/01/2025,RJ,Indicação,Em transporte,1.0
PED100370,CLI2778,Casa e Decoração,Almofada,91.79,3,01/04/2025,DF,Google Ads,Entregue,1.0
PED103252,CLI2908,Eletrônicos,Caixa de Som,271.81,1,25-04-2025,SC,Instagram Ads,Entregue,1.0
PED104421,CLI1862,Livros,Romance Best-seller,51.71,1,19-06-2025,AM,Google Ads,Em transporte,5.0
PED102285,CLI2668,Moda,Camiseta Básica,135.12,1,2025-10-02,PR,Orgânico,Entregue,5.0
PED103778,CLI2947,Esporte,Bicicleta Ergométrica,63.06,1,02/08/2025,GO,,Entregue,
PED101494,CLI2318,Livros,Romance Best-seller,62.62,1,2025-01-30,RJ,Instagram Ads,Entregue,
PED102820,CLI2897,Eletrônicos,Caixa de Som,88.83,1,14-03-2025,RS,Indicação,entregue,
PED100613,CLI2367,Eletrônicos,Caixa de Som,125.08,1,2025-09-02,PA,Google Ads,Entregue,5.0
PED100290,CLI2102,Eletrônicos,Fone Bluetooth,75.85,1,01/02/2025,SC,Instagram Ads,Entregue,
PED102603,CLI1670,Moda,Jaqueta Jeans,93.83,1,26-06-2025,SC,,Entregue,4.0
PED101958,CLI2750,Beleza,Base Líquida,43.79,1,12-03-2025,PE,Indicação,Em transporte,4.0
PED100990,CLI2042,Esporte,Garrafa Térmica,72.35,1,06-12-2025,PA,E-mail Marketing,Entregue,4.0
PED102703,CLI2329,Esporte,Colchonete Yoga,149.56,2,2025-11-14,RJ,Orgânico,Entregue,5.0
PED102697,CLI2513,Beleza,Kit Skincare,69.7,1,03/01/2025,SC,Orgânico,Entregue,5.0
PED103272,CLI1763,Beleza,Protetor Solar,23.06,2,10-01-2025,RS,Instagram Ads,Em transporte,5.0
PED101375,CLI1828,Casa e Decoração,Luminária LED,101.79,1,04-05-2025,RS,Instagram Ads,entregue,5.0
PED101686,CLI1352,Beleza,Kit Skincare,18.12,1,2025-04-25,MG,,Entregue,4.0
PED101937,CLI2547,Beleza,Perfume,44.33,2,15-03-2025,SP,Orgânico,Entregue,3.0
PED103503,CLI2007,Livros,Livro de Autoajuda,64.33,1,2025-03-11,CE,Instagram Ads,ENTREGUE,4.0
PED100650,CLI2253,Eletrônicos,Smartwatch,228.31,3,2025-11-11,GO,Orgânico,entregue,5.0
PED104248,CLI2630,Esporte,Bicicleta Ergométrica,98.92,2,06-06-2025,PE,Indicação,Entregue,5.0
PED101620,CLI1987,Moda,Camiseta Básica,101.71,1,21/01/2025,RJ,Instagram Ads,Entregue,2.0
PED102358,CLI2097,Eletrônicos,Carregador USB-C,96.74,1,02-09-2025,RJ,Orgânico,Cancelado,2.0
PED101571,CLI1057,Beleza,Protetor Solar,73.81,2,29-06-2025,MG,Google Ads,ENTREGUE,
PED100730,CLI1529,Beleza,Secador de Cabelo,33.32,1,18-02-2025,DF,Orgânico,Entregue,4.0
PED102383,CLI2801,Casa e Decoração,Vaso Decorativo,71.87,1,2025-05-05,MG,Instagram Ads,ENTREGUE,4.0
PED100345,CLI1423,Moda,Tênis Casual,108.72,2,2025-01-23,PA,E-mail Marketing,Em transporte,4.0
PED103988,CLI2629,Casa e Decoração,Tapete,132.78,1,17-11-2025,DF,Instagram Ads,Entregue,3.0
PED104013,CLI2037,Livros,Biografia,35.58,1,2025-01-17,DF,Google Ads,Cancelado,
PED102327,CLI1329,Beleza,Base Líquida,41.92,2,2025-08-31,RS,E-mail Marketing,entregue,3.0
PED104985,CLI1011,Esporte,Bicicleta Ergométrica,115.78,1,27/11/2025,DF,Orgânico,Em transporte,4.0
PED103447,CLI1796,Eletrônicos,Smartwatch,183.45,1,2025-03-13,PA,Instagram Ads,Em transporte,
PED102242,CLI2906,Eletrônicos,Carregador USB-C,116.41,1,20-03-2025,PR,Orgânico,Entregue,
PED102612,CLI2180,Livros,Livro Técnico,45.8,5,28-06-2025,SC,Instagram Ads,Entregue,3.0
PED103922,CLI2924,Esporte,Bicicleta Ergométrica,101.4,1,05/01/2025,SC,Orgânico,Entregue,5.0
PED101542,CLI2618,Beleza,Protetor Solar,80.8,2,23/05/2025,PE,Google Ads,Entregue,4.0
PED102932,CLI1003,Eletrônicos,Carregador USB-C,220.64,5,09/04/2025,RJ,Instagram Ads,ENTREGUE,5.0
PED100913,CLI1165,Eletrônicos,Fone Bluetooth  ,140.74,1,2025-08-27,SC,Orgânico,Em transporte,
PED102768,CLI1313,Eletrônicos,Carregador USB-C,194.89,2,15-04-2025,RS,Orgânico,Em transporte,5.0
PED100794,CLI2201,Livros,Livro de Autoajuda,61.88,2,21-01-2025,SP,Instagram Ads,Entregue,
PED100960,CLI1270,Casa e Decoração,Almofada,107.37,1,27-09-2025,RS,Google Ads,Em transporte,5.0
PED100392,CLI2810,Casa e Decoração,Luminária LED,57.99,1,15-07-2025,BA,Google Ads,Cancelado,5.0
PED104842,CLI1493,Eletrônicos,Caixa de Som,209.3,1,2025-06-24,RJ,Orgânico,Entregue,4.0
PED100268,CLI1153,Casa e Decoração,Jogo de Panelas,108.61,1,18-05-2025,RJ,,Em transporte,3.0
PED100342,CLI2756,Esporte,Tênis de Corrida,146.72,1,25-08-2025,PA,Indicação,Cancelado,4.0
PED101634,CLI1800,Casa e Decoração,Jogo de Panelas,96.35,1,16-06-2025,CE,Instagram Ads,Devolvido,4.0
PED101395,CLI1987,Esporte,Kit Halteres,43.33,2,05-07-2025,CE,E-mail Marketing,entregue,3.0
PED102243,CLI1969,Esporte,Bicicleta Ergométrica,149.87,1,24/01/2025,PR,Indicação,Entregue,5.0
PED104137,CLI2457,Casa e Decoração,Tapete,,1,27-01-2025,SC,Instagram Ads,Entregue,4.0
PED102185,CLI2161,Esporte,Tênis de Corrida,171.13,1,2025-05-17,DF,Orgânico,Em transporte,
PED102236,CLI1228,Moda,Camiseta Básica,33.42,1,08-08-2025,SC,Instagram Ads,Cancelado,4.0
PED103830,CLI1498,Esporte,Tênis de Corrida,144.56,1,10-05-2025,MG,Indicação,Entregue,
PED102089,CLI2218,Eletrônicos,Smartwatch,134.17,2,2025-01-24,AM,E-mail Marketing,Entregue,
PED103259,CLI2172,Casa e Decoração,Tapete,92.58,1,06/07/2025,SP,Google Ads,Em transporte,5.0
PED100893,CLI1407,Eletrônicos,Smartwatch,128.32,1,2025-04-23,RS,Orgânico,Em transporte,5.0
PED100695,CLI1240,Casa e Decoração,Almofada,73.73,1,2025-02-12,GO,Indicação,Entregue,5.0
PED101561,CLI1202,Moda,Jaqueta Jeans,128.64,1,2025-05-31,RS,Instagram Ads,Entregue,1.0
PED103835,CLI2221,Livros,Livro Técnico,65.07,5,2025-07-08,SP,Orgânico,Entregue,4.0
PED103474,CLI1038,Livros,Romance Best-seller,57.54,2,28-06-2025,DF,,Entregue,4.0
PED101412,CLI1846,Moda,Boné,135.88,5,24-07-2025,PR,Indicação,entregue,4.0
PED104165,CLI2572,Livros,Quadrinhos  ,60.77,1,2025-05-02,GO,E-mail Marketing,Cancelado,5.0
PED104320,CLI2064,Beleza,Secador de Cabelo,37.92,5,2025-02-26,RJ,Google Ads,Entregue,5.0
PED101991,CLI1633,Casa e Decoração,Tapete,68.0,1,12-03-2025,PE,Instagram Ads,entregue,3.0
PED103078,CLI2287,Casa e Decoração,Jogo de Panelas,65.31,3,02-07-2025,CE,Instagram Ads,Em transporte,
PED100443,CLI2706,Eletrônicos,Carregador USB-C,269.17,2,13-02-2025,PA,Google Ads,Cancelado,5.0
PED103391,CLI1695,Eletrônicos,Carregador USB-C,135.34,2,28/05/2025,AM,,Entregue,3.0
PED101523,CLI1718,Livros,Livro Técnico,37.42,1,13-03-2025,RS,Instagram Ads,Cancelado,5.0
PED101742,CLI2838,Eletrônicos,Smartwatch,173.86,3,2025-07-10,MG,Orgânico,Devolvido,5.0
PED104788,CLI1026,Casa e Decoração,Vaso Decorativo,108.33,1,01-05-2025,PE,Instagram Ads,Em transporte,5.0
PED104930,CLI2171,Livros,Livro de Autoajuda,59.21,1,06-07-2025,PE,Instagram Ads,entregue,5.0
PED100430,CLI2038,Moda,Tênis Casual,124.84,1,2025-03-27,CE,E-mail Marketing,Cancelado,
PED101195,CLI2195,Eletrônicos,Smartwatch,128.22,1,2025-06-07,AM,,Entregue,3.0
PED104824,CLI1266,Esporte,Tênis de Corrida,87.48,1,05-07-2025,GO,Instagram Ads,Entregue,5.0
PED102295,CLI2593,Esporte,Kit Halteres,117.65,1,25-03-2025,PE,Google Ads,Entregue,4.0
PED100495,CLI1220,Esporte,Kit Halteres,101.67,1,11/09/2025,CE,E-mail Marketing,Em transporte,
PED100738,CLI2884,Casa e Decoração,Vaso Decorativo,44.38,1,06-03-2025,AM,Instagram Ads,Entregue,5.0
PED102733,CLI1303,Eletrônicos,Smartwatch,145.37,1,13-03-2025,SP,Instagram Ads,Entregue,4.0
PED101518,CLI2505,Livros,Biografia,55.55,2,16-07-2025,RS,,Em transporte,5.0
PED101875,CLI1381,Livros,Romance Best-seller,46.71,2,24-06-2025,PR,Instagram Ads,Cancelado,5.0
PED101413,CLI2694,Casa e Decoração,Vaso Decorativo  ,63.24,1,04-04-2025,PR,Google Ads,Entregue,5.0
PED103589,CLI1419,Livros,Livro de Autoajuda,26.93,2,03-04-2025,DF,Google Ads,Devolvido,5.0
PED104402,CLI2863,Livros,Biografia,50.75,1,13-10-2025,PR,Instagram Ads,Entregue,5.0
PED101268,CLI2068,Eletrônicos,Fone Bluetooth,178.62,2,24-05-2025,DF,Orgânico,Cancelado,
PED104088,CLI1601,Moda,Boné,93.13,1,2025-03-31,PE,E-mail Marketing,Entregue,4.0
PED104861,CLI2307,Casa e Decoração,Almofada,80.07,3,26-11-2025,DF,Indicação,Cancelado,5.0
PED101642,CLI2065,Casa e Decoração,Almofada,112.94,1,04-01-2025,RS,Orgânico,entregue,5.0
PED100054,CLI1042,Casa e Decoração,Luminária LED  ,79.65,1,12-04-2025,PA,Instagram Ads,Entregue,2.0
PED102641,CLI2558,Beleza,Secador de Cabelo,39.51,1,21-02-2025,DF,Instagram Ads,Entregue,2.0
PED104363,CLI1063,Moda,Jaqueta Jeans,67.05,1,11-03-2025,SP,Indicação,Em transporte,5.0
PED102475,CLI2393,Beleza,Secador de Cabelo,80.99,1,14-04-2025,PR,Instagram Ads,Cancelado,4.0
PED101410,CLI2897,Livros,Biografia,32.12,1,20-01-2025,SP,Orgânico,Entregue,
PED104019,CLI1213,Eletrônicos,Fone Bluetooth,189.9,1,30-03-2025,PA,Orgânico,Entregue,
PED103485,CLI2830,Casa e Decoração,Tapete,89.33,2,16/07/2025,SP,Google Ads,entregue,5.0
PED101897,CLI2810,Livros,Romance Best-seller,37.66,1,08-12-2025,SP,Instagram Ads,Entregue,4.0
PED100632,CLI1276,Beleza,Secador de Cabelo,77.99,1,23/01/2025,RJ,Google Ads,Entregue,4.0
PED100577,CLI1406,Casa e Decoração,Jogo de Panelas,39.57,2,02-01-2025,RJ,Google Ads,Entregue,4.0
PED102536,CLI1861,Casa e Decoração,Jogo de Panelas,107.08,1,2025-10-24,RS,Google Ads,ENTREGUE,4.0
PED101736,CLI2279,Eletrônicos,Mouse Gamer,139.41,1,27-05-2025,PR,Google Ads,Entregue,5.0
PED102355,CLI2366,Casa e Decoração,Luminária LED,54.36,2,2025-08-01,SP,Instagram Ads,Devolvido,
PED100787,CLI1539,Eletrônicos,Mouse Gamer,169.8,1,27/05/2025,CE,Orgânico,Entregue,4.0
PED101080,CLI1038,Casa e Decoração,Tapete,104.82,1,29-12-2025,SP,Instagram Ads,Entregue,
PED102971,CLI2043,Casa e Decoração,Almofada,83.74,3,14-06-2025,RJ,Google Ads,entregue,
PED100233,CLI1557,Livros,Biografia,51.14,2,12/05/2025,CE,Google Ads,Entregue,
PED101749,CLI1862,Esporte,Tênis de Corrida,136.83,1,2025-02-21,RS,Google Ads,Entregue,4.0
PED101857,CLI2142,Beleza,Base Líquida,67.45,1,14-03-2025,MG,Google Ads,Devolvido,4.0
PED104489,CLI1096,Eletrônicos,Caixa de Som,167.35,2,2025-06-13,SP,Orgânico,Entregue,5.0
PED104053,CLI1330,Livros,Biografia,49.13,1,2025-06-04,SP,Indicação,ENTREGUE,
PED104716,CLI2903,Beleza,Perfume,55.67,3,2025-06-19,MG,Orgânico,Em transporte,5.0
PED101925,CLI2753,Casa e Decoração,Tapete,78.0,1,12-08-2025,BA,E-mail Marketing,Entregue,2.0
PED100784,CLI1013,Casa e Decoração,Vaso Decorativo,50.57,2,05-06-2025,PA,E-mail Marketing,Entregue,4.0
PED102084,CLI1663,Casa e Decoração,Luminária LED,72.25,2,11-10-2025,SP,Orgânico,Em transporte,4.0
PED103405,CLI2373,Livros,Biografia,48.98,1,16-02-2025,DF,Google Ads,entregue,4.0
PED101535,CLI1868,Casa e Decoração,Almofada,72.94,1,28-10-2025,PE,Instagram Ads,entregue,5.0
PED100785,CLI1726,Esporte,Colchonete Yoga,199.08,1,01-01-2025,AM,Google Ads,Cancelado,
PED100524,CLI1862,Livros,Livro Técnico  ,42.75,1,18/01/2025,MG,E-mail Marketing,Devolvido,
PED100714,CLI1560,Esporte,Colchonete Yoga,49.24,1,20-02-2025,PE,Instagram Ads,Entregue,5.0
PED104630,CLI1863,Moda,Camiseta Básica,67.79,3,28-03-2025,RJ,Instagram Ads,Em transporte,4.0
PED103826,CLI1722,Casa e Decoração,Almofada,86.78,5,2025-04-03,PE,Instagram Ads,Entregue,2.0
PED104622,CLI2690,Casa e Decoração,Almofada,82.37,2,19/09/2025,AM,Indicação,Entregue,3.0
PED104391,CLI1396,Beleza,Protetor Solar,73.44,1,17-01-2025,DF,Indicação,Entregue,5.0
PED100500,CLI2944,Moda,Bermuda,68.59,2,02-06-2025,CE,Instagram Ads,Em transporte,4.0
PED100730,CLI1529,Beleza,Secador de Cabelo,33.32,1,18-02-2025,DF,Orgânico,Entregue,4.0
PED104516,CLI2182,Esporte,Tênis de Corrida,64.1,1,2025-01-12,PA,Instagram Ads,Entregue,4.0
PED100857,CLI2647,Livros,Livro Técnico  ,30.81,1,27-04-2025,BA,Orgânico,Entregue,4.0
PED101540,CLI1981,Moda,Bermuda,85.7,1,22-04-2025,RS,,Entregue,3.0
PED104302,CLI1720,Moda,Jaqueta Jeans,11.41,3,01/08/2025,AM,Google Ads,Devolvido,4.0
PED100292,CLI1053,Casa e Decoração,Luminária LED,,1,11-08-2025,GO,Instagram Ads,Entregue,
PED103553,CLI1096,Eletrônicos,Caixa de Som,177.76,1,15/02/2025,AM,Instagram Ads,Entregue,4.0
PED100561,CLI2228,Casa e Decoração,Vaso Decorativo,93.8,1,15-01-2025,RJ,Orgânico,Entregue,3.0
PED104339,CLI2644,Eletrônicos,Smartwatch,189.81,2,02-03-2025,SP,Orgânico,Entregue,4.0
PED100093,CLI1215,Casa e Decoração,Almofada,-135.27,5,16-09-2025,AM,Orgânico,Cancelado,5.0
PED104870,CLI1802,Beleza,Protetor Solar,51.26,1,13-02-2025,PR,Orgânico,Entregue,4.0
PED100661,CLI2403,Eletrônicos,Fone Bluetooth,146.14,1,02-01-2025,PA,Orgânico,Entregue,5.0
PED103607,CLI1230,Livros,Livro Técnico,66.01,1,25-05-2025,RJ,,Em transporte,5.0
PED101061,CLI1805,Livros,Romance Best-seller,39.41,1,18/02/2025,CE,,Entregue,4.0
PED103005,CLI1973,Beleza,Protetor Solar,60.62,1,22-03-2025,RJ,Instagram Ads,entregue,5.0
PED104661,CLI1805,Casa e Decoração,Luminária LED,56.43,1,20-12-2025,RS,Instagram Ads,Devolvido,4.0
PED101417,CLI1796,Casa e Decoração,Tapete,123.27,1,10-05-2025,PE,Google Ads,Entregue,4.0
PED100279,CLI1581,Eletrônicos,Carregador USB-C,161.26,2,24-11-2025,PA,Instagram Ads,Entregue,
PED102839,CLI1290,Esporte,Tênis de Corrida,159.68,5,2025-03-15,PR,E-mail Marketing,Em transporte,5.0
PED101859,CLI2388,Moda,Tênis Casual,67.75,1,26-09-2025,BA,Google Ads,Entregue,4.0
PED100657,CLI2816,Casa e Decoração,Vaso Decorativo,140.02,3,11-08-2025,SC,Indicação,Entregue,1.0
PED103730,CLI1425,Esporte,Garrafa Térmica,112.51,2,25/07/2025,RJ,Orgânico,ENTREGUE,1.0
PED104809,CLI2496,Casa e Decoração,Tapete,113.1,3,23-01-2025,RS,Instagram Ads,Entregue,5.0
PED104276,CLI1641,Esporte,Colchonete Yoga,124.05,1,2025-05-24,RS,Instagram Ads,entregue,2.0
PED103998,CLI2497,Moda,Jaqueta Jeans,,1,09-05-2025,PE,Orgânico,Entregue,2.0
PED104867,CLI1992,Eletrônicos,Carregador USB-C,120.54,1,2025-10-17,RS,Google Ads,Cancelado,5.0
PED102600,CLI1418,Esporte,Kit Halteres,86.65,1,06-07-2025,SP,Instagram Ads,Em transporte,3.0
PED101519,CLI1032,Livros,Livro de Autoajuda,48.01,1,2025-10-05,SP,Instagram Ads,Em transporte,5.0
PED100389,CLI2668,Eletrônicos,Caixa de Som,185.85,1,03-01-2025,DF,E-mail Marketing,Entregue,3.0
PED100101,CLI2598,Livros,Quadrinhos,48.16,3,2025-01-21,CE,,Entregue,5.0
PED103858,CLI2014,Moda,Jaqueta Jeans,97.88,1,01-11-2025,PA,Indicação,Entregue,4.0
PED104442,CLI2242,Livros,Quadrinhos,72.83,1,2025-07-14,PA,E-mail Marketing,Entregue,4.0
PED102741,CLI2079,Eletrônicos,Smartwatch,201.76,1,18-05-2025,CE,Orgânico,Entregue,1.0
PED100938,CLI1182,Esporte,Bicicleta Ergométrica,40.13,1,04-09-2025,SC,Indicação,entregue,4.0
PED102938,CLI2875,Casa e Decoração,Jogo de Panelas,80.57,2,03-01-2025,BA,Orgânico,Cancelado,4.0
PED104175,CLI1769,Esporte,Bicicleta Ergométrica,113.2,1,25/02/2025,MG,Instagram Ads,Cancelado,1.0
PED103353,CLI1489,Beleza,Secador de Cabelo,32.75,1,12-06-2025,MG,Instagram Ads,Entregue,5.0
PED100006,CLI2862,Esporte,Garrafa Térmica,204.27,5,2025-06-04,PA,Instagram Ads,Entregue,4.0
PED101063,CLI2481,Eletrônicos,Mouse Gamer,122.59,1,09-10-2025,MG,Orgânico,ENTREGUE,5.0
PED101916,CLI1618,Esporte,Kit Halteres,128.93,1,01-01-2025,DF,Instagram Ads,Cancelado,5.0
PED102019,CLI2818,Esporte,Colchonete Yoga,115.22,5,07/11/2025,BA,Orgânico,Entregue,5.0
PED103887,CLI2600,Livros,Livro de Autoajuda,41.15,1,2025-02-01,PA,Indicação,Entregue,5.0
PED101103,CLI1057,Beleza,Protetor Solar,52.69,2,2025-01-24,RS,Instagram Ads,Em transporte,4.0
PED100224,CLI2313,Casa e Decoração,Almofada,36.34,1,18-03-2025,SP,Orgânico,Entregue,4.0
PED100959,CLI2779,Eletrônicos,Carregador USB-C  ,191.47,2,20/01/2025,PR,Instagram Ads,entregue,3.0
PED103608,CLI2787,Esporte,Tênis de Corrida  ,83.3,2,08/09/2025,BA,Google Ads,Entregue,
PED101227,CLI2036,Casa e Decoração,Jogo de Panelas,,1,27-09-2025,RJ,Orgânico,entregue,5.0
PED100436,CLI1002,Casa e Decoração,Almofada,106.32,1,23-05-2025,PR,,Cancelado,3.0
PED101825,CLI2396,Casa e Decoração,Jogo de Panelas,52.86,1,19/01/2025,GO,Indicação,Entregue,4.0
PED103330,CLI2480,Beleza,Perfume,53.07,1,10/05/2025,SP,,Entregue,5.0
PED101043,CLI1914,Livros,Livro de Autoajuda,40.81,1,2025-03-19,SC,Instagram Ads,Entregue,5.0
PED103869,CLI2597,Moda,Camiseta Básica,76.34,1,21-03-2025,PA,E-mail Marketing,Devolvido,2.0
PED104531,CLI1505,Eletrônicos,Caixa de Som,114.34,1,19/01/2025,CE,Orgânico,Entregue,4.0
PED102343,CLI1947,Beleza,Protetor Solar,64.31,1,04-01-2025,RJ,Google Ads,Cancelado,5.0
PED100602,CLI1700,Casa e Decoração,Luminária LED,82.03,2,14-08-2025,CE,Instagram Ads,Entregue,2.0
PED102922,CLI2568,Livros,Livro Técnico,53.11,2,12-08-2025,RJ,Orgânico,Entregue,
PED104426,CLI1020,Casa e Decoração,Tapete,85.8,1,06-05-2025,BA,Google Ads,Devolvido,3.0
PED102706,CLI2457,Casa e Decoração,Luminária LED,105.09,1,11/10/2025,MG,Orgânico,Entregue,5.0
PED103901,CLI2282,Livros,Livro de Autoajuda,59.66,1,2025-04-14,AM,Instagram Ads,Em transporte,5.0
PED103095,CLI1353,Beleza,Base Líquida,34.74,1,28-04-2025,RJ,Google Ads,Entregue,5.0
PED104568,CLI1669,Esporte,Bicicleta Ergométrica,100.02,2,25-06-2025,BA,E-mail Marketing,Entregue,4.0
PED102046,CLI1028,Beleza,Secador de Cabelo,52.02,3,17-04-2025,PR,Instagram Ads,entregue,4.0
PED103026,CLI1306,Moda,Boné,87.02,2,10/02/2025,CE,Google Ads,entregue,5.0
PED103687,CLI1297,Casa e Decoração,Almofada,119.18,1,2025-04-23,RJ,Indicação,Devolvido,
PED103635,CLI1355,Moda,Jaqueta Jeans,92.12,1,23-07-2025,SC,E-mail Marketing,entregue,4.0
PED101657,CLI1343,Casa e Decoração,Tapete,55.15,2,2025-10-19,PR,Orgânico,Em transporte,1.0
PED100548,CLI2824,Casa e Decoração,Almofada,81.34,1,01/05/2025,PE,Indicação,Entregue,5.0
PED102707,CLI2746,Esporte,Tênis de Corrida,124.7,2,02/03/2025,SP,Instagram Ads,Cancelado,5.0
PED104524,CLI1235,Beleza,Perfume,16.08,1,2025-07-25,RJ,Google Ads,Cancelado,5.0
PED104283,CLI2721,Esporte,Bicicleta Ergométrica,75.32,1,2025-08-13,AM,Instagram Ads,Entregue,3.0
PED102270,CLI2650,Livros,Livro Técnico,43.31,1,26-02-2025,SP,Indicação,Entregue,5.0
PED104441,CLI1155,Beleza,Perfume,49.27,2,2025-01-28,PE,Orgânico,Em transporte,5.0
PED104215,CLI2727,Beleza,Base Líquida,59.2,1,08-03-2025,PR,E-mail Marketing,Entregue,
PED102126,CLI2344,Moda,Jaqueta Jeans,23.62,1,01-04-2025,RS,Orgânico,Entregue,4.0
PED104894,CLI2374,Esporte,Garrafa Térmica,128.83,3,23-05-2025,BA,Instagram Ads,Entregue,3.0
PED101990,CLI1485,Esporte,Colchonete Yoga,69.3,1,29-06-2025,PA,Instagram Ads,Entregue,4.0
PED101504,CLI1486,Moda,Jaqueta Jeans,54.52,5,10/04/2025,DF,Google Ads,Entregue,4.0
PED104181,CLI1600,Beleza,Secador de Cabelo,-40.39,1,15-01-2025,SC,E-mail Marketing,Entregue,5.0
PED103461,CLI1826,Eletrônicos,Carregador USB-C,160.1,2,03-02-2025,PR,Google Ads,Entregue,4.0
PED100464,CLI1458,Eletrônicos,Smartwatch,160.33,1,2025-01-05,BA,Indicação,entregue,5.0
PED102262,CLI2086,Livros,Romance Best-seller,29.52,1,2025-02-06,BA,E-mail Marketing,Devolvido,5.0
PED104747,CLI2145,Eletrônicos,Mouse Gamer,203.06,1,11-03-2025,RS,Google Ads,Entregue,4.0
PED100725,CLI2020,Esporte,Garrafa Térmica,158.3,2,2025-02-06,PE,,ENTREGUE,5.0
PED103144,CLI1976,Beleza,Perfume,80.63,3,23-01-2025,CE,Indicação,Em transporte,
PED100940,CLI2047,Beleza,Secador de Cabelo,44.51,1,10-01-2025,SC,Google Ads,Entregue,2.0
PED100395,CLI2255,Moda,Tênis Casual,,1,26-03-2025,AM,E-mail Marketing,Entregue,3.0
PED100231,CLI1103,Esporte,Kit Halteres,88.56,1,08-10-2025,MG,E-mail Marketing,Entregue,5.0
PED102731,CLI2136,Beleza,Secador de Cabelo,53.97,1,13/07/2025,RJ,Orgânico,Devolvido,
PED104878,CLI1066,Moda,Jaqueta Jeans,83.86,1,2025-04-19,SC,Instagram Ads,Entregue,5.0
PED104876,CLI2615,Esporte,Bicicleta Ergométrica,153.88,1,04-06-2025,DF,Indicação,Em transporte,4.0
PED103849,CLI1133,Casa e Decoração,Jogo de Panelas,78.91,1,30-07-2025,PA,Instagram Ads,Entregue,
PED101143,CLI1913,Eletrônicos,Mouse Gamer,177.47,1,05-04-2025,SP,Instagram Ads,Em transporte,5.0
PED101035,CLI1654,Moda,Tênis Casual,72.8,1,22-06-2025,PA,Orgânico,Entregue,4.0
PED103035,CLI1921,Esporte,Kit Halteres,126.9,1,21-11-2025,DF,Orgânico,entregue,5.0
